三菱電機,GT2708-STBA,hmi,AC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT27モデル。画面サイズ8.4型/TFTカラー液晶65536色/解像度SVGA(800×600)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)2ch(ホワイトモデルは1ch)・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H。ユーザメモリ:格納用ROM57MB・動作用RAM256MB。マルチタッチ・ジェスチャ機能搭載モデル、映像録画/動画再生/ビデオ入力/RGB入出力対応(GT2705を除く)。電源タイプ:AC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2708-STBD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT27モデル。画面サイズ8.4型/TFTカラー液晶65536色/解像度SVGA(800×600)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)2ch(ホワイトモデルは1ch)・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H。ユーザメモリ:格納用ROM57MB・動作用RAM256MB。マルチタッチ・ジェスチャ機能搭載モデル、映像録画/動画再生/ビデオ入力/RGB入出力対応(GT2705を除く)。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2708-VTBA,hmi,AC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT27モデル。画面サイズ8.4型/TFTカラー液晶65536色/解像度VGA(640×480)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)2ch(ホワイトモデルは1ch)・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H。ユーザメモリ:格納用ROM57MB・動作用RAM256MB。マルチタッチ・ジェスチャ機能搭載モデル、映像録画/動画再生/ビデオ入力/RGB入出力対応(GT2705を除く)。電源タイプ:AC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2708-VTBD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT27モデル。画面サイズ8.4型/TFTカラー液晶65536色/解像度VGA(640×480)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)2ch(ホワイトモデルは1ch)・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H。ユーザメモリ:格納用ROM57MB・動作用RAM256MB。マルチタッチ・ジェスチャ機能搭載モデル、映像録画/動画再生/ビデオ入力/RGB入出力対応(GT2705を除く)。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2705-VTBD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT27モデル。画面サイズ5.7型/TFTカラー液晶65536色/解像度VGA(640×480)。GT27ラインアップ中の従来モデル。マルチメディア機能・ビデオ/RGB入出力は非対応。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。標準インタフェースはGT27標準相当(Ethernet・RS-232・RS-422/485・USB等)。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-4より
三菱電機,GT2512-STBA,hmi,AC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25モデル。画面サイズ12.1型/TFTカラー液晶65536色/解像度SVGA(800×600)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)2ch(GT2505・ホワイトモデルは1ch)・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H(GT2505に拡張インタフェースなし)。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。高性能と低価格を両立したミドルレンジモデル。電源タイプ:AC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2512-STBD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25モデル。画面サイズ12.1型/TFTカラー液晶65536色/解像度SVGA(800×600)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)2ch(GT2505・ホワイトモデルは1ch)・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H(GT2505に拡張インタフェースなし)。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。高性能と低価格を両立したミドルレンジモデル。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2510-VTBA,hmi,AC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25モデル。画面サイズ10.4型/TFTカラー液晶65536色/解像度VGA(640×480)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)2ch(GT2505・ホワイトモデルは1ch)・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H(GT2505に拡張インタフェースなし)。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。高性能と低価格を両立したミドルレンジモデル。電源タイプ:AC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2510-VTBD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25モデル。画面サイズ10.4型/TFTカラー液晶65536色/解像度VGA(640×480)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)2ch(GT2505・ホワイトモデルは1ch)・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H(GT2505に拡張インタフェースなし)。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。高性能と低価格を両立したミドルレンジモデル。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2510-VTWA,hmi,AC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25モデル。画面サイズ10.4型/TFTカラー液晶65536色/解像度VGA(640×480)。ホワイトモデル(USBホストは1ch)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)2ch(GT2505・ホワイトモデルは1ch)・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H(GT2505に拡張インタフェースなし)。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。高性能と低価格を両立したミドルレンジモデル。電源タイプ:AC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2510-VTWD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25モデル。画面サイズ10.4型/TFTカラー液晶65536色/解像度VGA(640×480)。ホワイトモデル(USBホストは1ch)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)2ch(GT2505・ホワイトモデルは1ch)・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H(GT2505に拡張インタフェースなし)。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。高性能と低価格を両立したミドルレンジモデル。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2508-VTBA,hmi,AC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25モデル。画面サイズ8.4型/TFTカラー液晶65536色/解像度VGA(640×480)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)2ch(GT2505・ホワイトモデルは1ch)・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H(GT2505に拡張インタフェースなし)。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。高性能と低価格を両立したミドルレンジモデル。電源タイプ:AC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2508-VTBD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25モデル。画面サイズ8.4型/TFTカラー液晶65536色/解像度VGA(640×480)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)2ch(GT2505・ホワイトモデルは1ch)・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H(GT2505に拡張インタフェースなし)。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。高性能と低価格を両立したミドルレンジモデル。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2508-VTWA,hmi,AC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25モデル。画面サイズ8.4型/TFTカラー液晶65536色/解像度VGA(640×480)。ホワイトモデル(USBホストは1ch)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)2ch(GT2505・ホワイトモデルは1ch)・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H(GT2505に拡張インタフェースなし)。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。高性能と低価格を両立したミドルレンジモデル。電源タイプ:AC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2508-VTWD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25モデル。画面サイズ8.4型/TFTカラー液晶65536色/解像度VGA(640×480)。ホワイトモデル(USBホストは1ch)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)2ch(GT2505・ホワイトモデルは1ch)・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H(GT2505に拡張インタフェースなし)。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。高性能と低価格を両立したミドルレンジモデル。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2505-VTBD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25モデル。画面サイズ5.7型/TFTカラー液晶65536色/解像度VGA(640×480)。USBホスト1ch、拡張インタフェースなし。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)2ch(GT2505・ホワイトモデルは1ch)・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H(GT2505に拡張インタフェースなし)。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。高性能と低価格を両立したミドルレンジモデル。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2512-WXTBD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25ワイドモデル。画面サイズ12.1型ワイド/TFTカラー液晶65536色/解像度WXGA(1280×800)。標準インタフェース:Ethernet(2ポート)・RS-232・RS-422/485・USBホスト(USB-A)1ch・USBデバイス(USB Mini-B)1ch・音声出力(3.5mmミニジャック、内蔵)・SDメモリカードインタフェース。ユーザメモリ:格納用ROM32MB・動作用RAM128MB。筐体色はシルバー/ブラックの2色展開(型番末尾B/Sが色区分に対応する可能性が高いが、対応関係はカタログに明記なし・要確認)。電源DCのみ。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-7より
