三菱電機,FX3G-24MT/DS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3G基本ユニット(CPUユニット)。入力14点/出力10点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力シンク(0.5A/1点・0.8A/4点コモン/DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。制御規模14~128点(基本ユニット14/24/40/60点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時256点)。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-69「シーケンサMELSEC-Fシリーズ FX3G」より
三菱電機,FX3G-24MT/DSS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3G基本ユニット(CPUユニット)。入力14点/出力10点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力ソース(0.5A/1点・0.8A/4点コモン/DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。制御規模14~128点(基本ユニット14/24/40/60点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時256点)。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-69「シーケンサMELSEC-Fシリーズ FX3G」より
三菱電機,FX3G-40MR/ES,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3G基本ユニット(CPUユニット)。入力24点/出力16点。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式リレー出力(2A/1点・8A/4点コモン/AC250V(CE・UL/cUL対応時240V)・DC30V以下)。内蔵通信ポートRS-422・USB Mini-B各1ch。制御規模14~128点(基本ユニット14/24/40/60点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時256点)。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-69「シーケンサMELSEC-Fシリーズ FX3G」より
三菱電機,FX3G-40MT/ES,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3G基本ユニット(CPUユニット)。入力24点/出力16点。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力シンク(0.5A/1点・0.8A/4点コモン/DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。制御規模14~128点(基本ユニット14/24/40/60点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時256点)。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-69「シーケンサMELSEC-Fシリーズ FX3G」より
三菱電機,FX3G-40MT/ESS,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3G基本ユニット(CPUユニット)。入力24点/出力16点。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力ソース(0.5A/1点・0.8A/4点コモン/DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。制御規模14~128点(基本ユニット14/24/40/60点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時256点)。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-69「シーケンサMELSEC-Fシリーズ FX3G」より
三菱電機,FX3G-40MR/DS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3G基本ユニット(CPUユニット)。入力24点/出力16点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式リレー出力(2A/1点・8A/4点コモン/AC250V(CE・UL/cUL対応時240V)・DC30V以下)。内蔵通信ポートRS-422・USB Mini-B各1ch。制御規模14~128点(基本ユニット14/24/40/60点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時256点)。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-69「シーケンサMELSEC-Fシリーズ FX3G」より
三菱電機,FX3G-40MT/DS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3G基本ユニット(CPUユニット)。入力24点/出力16点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力シンク(0.5A/1点・0.8A/4点コモン/DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。制御規模14~128点(基本ユニット14/24/40/60点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時256点)。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-69「シーケンサMELSEC-Fシリーズ FX3G」より
三菱電機,FX3G-40MT/DSS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3G基本ユニット(CPUユニット)。入力24点/出力16点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力ソース(0.5A/1点・0.8A/4点コモン/DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。制御規模14~128点(基本ユニット14/24/40/60点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時256点)。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-69「シーケンサMELSEC-Fシリーズ FX3G」より
三菱電機,FX3G-60MR/ES,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3G基本ユニット(CPUユニット)。入力36点/出力24点。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式リレー出力(2A/1点・8A/4点コモン/AC250V(CE・UL/cUL対応時240V)・DC30V以下)。内蔵通信ポートRS-422・USB Mini-B各1ch。制御規模14~128点(基本ユニット14/24/40/60点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時256点)。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-69「シーケンサMELSEC-Fシリーズ FX3G」より
三菱電機,FX3G-60MT/ES,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3G基本ユニット(CPUユニット)。入力36点/出力24点。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力シンク(0.5A/1点・0.8A/4点コモン/DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。制御規模14~128点(基本ユニット14/24/40/60点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時256点)。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-69「シーケンサMELSEC-Fシリーズ FX3G」より
三菱電機,FX3G-60MT/ESS,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3G基本ユニット(CPUユニット)。入力36点/出力24点。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力ソース(0.5A/1点・0.8A/4点コモン/DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。制御規模14~128点(基本ユニット14/24/40/60点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時256点)。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-69「シーケンサMELSEC-Fシリーズ FX3G」より
三菱電機,FX3G-60MR/DS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3G基本ユニット(CPUユニット)。入力36点/出力24点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式リレー出力(2A/1点・8A/4点コモン/AC250V(CE・UL/cUL対応時240V)・DC30V以下)。内蔵通信ポートRS-422・USB Mini-B各1ch。制御規模14~128点(基本ユニット14/24/40/60点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時256点)。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-69「シーケンサMELSEC-Fシリーズ FX3G」より
三菱電機,FX3G-60MT/DS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3G基本ユニット(CPUユニット)。入力36点/出力24点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力シンク(0.5A/1点・0.8A/4点コモン/DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。制御規模14~128点(基本ユニット14/24/40/60点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時256点)。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-69「シーケンサMELSEC-Fシリーズ FX3G」より
三菱電機,FX3G-60MT/DSS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3G基本ユニット(CPUユニット)。入力36点/出力24点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力ソース(0.5A/1点・0.8A/4点コモン/DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。制御規模14~128点(基本ユニット14/24/40/60点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時256点)。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-69「シーケンサMELSEC-Fシリーズ FX3G」より
三菱電機,FX3GC-32MT/D,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3GC基本ユニット(CPUユニット、国内向け)。入力16点/出力16点。電源DC24V。入力方式DC入力(シンク固定)。出力方式トランジスタ出力シンク(コネクタ入出力形式)。制御規模32~128点(基本ユニット32点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時256点)。コンパクトな第3世代スタンダードモデル。入出力端子の詳細な番号は空欄(コネクタ入出力形式のため個別配線図参照)。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-71「シーケンサMELSEC-Fシリーズ FX3GC」より
三菱電機,FX3GC-32MT/DSS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3GC基本ユニット(CPUユニット、海外向け)。入力16点/出力16点。電源DC24V。入力方式DC入力(シンク/ソース対応)。出力方式トランジスタ出力ソース(コネクタ入出力形式)。制御規模32~128点(基本ユニット32点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時256点)。コンパクトな第3世代スタンダードモデル。入出力端子の詳細な番号は空欄(コネクタ入出力形式のため個別配線図参照)。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-71「シーケンサMELSEC-Fシリーズ FX3GC」より
三菱電機,FX3U-16MR/ES,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3U基本ユニット(CPUユニット)。入力8点/出力8点。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式リレー出力(2A/1点・8A/4点コモン・8A/8点コモン/AC250V(CE・UL/cUL対応時240V)・DC30V以下)。内蔵通信ポートRS-422(USB通信は別売FX3U-USB-BD使用時)。制御規模16~256点(基本ユニット16/32/48/64/80/128点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時384点)。品番の末尾記号:MR=リレー出力/MS=トライアック出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-73「シーケンサMELSEC-Fシリーズ FX3U」より
三菱電機,FX3U-16MT/ES,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3U基本ユニット(CPUユニット)。入力8点/出力8点。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力シンク(0.5A/1点・0.8A/4点コモン・1.6A/8点コモン/DC5~30V)。内蔵通信ポートRS-422(USB通信は別売FX3U-USB-BD使用時)。制御規模16~256点(基本ユニット16/32/48/64/80/128点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時384点)。品番の末尾記号:MR=リレー出力/MS=トライアック出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-73「シーケンサMELSEC-Fシリーズ FX3U」より
三菱電機,FX3U-16MT/ESS,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3U基本ユニット(CPUユニット)。入力8点/出力8点。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力ソース(0.5A/1点・0.8A/4点コモン・1.6A/8点コモン/DC5~30V)。内蔵通信ポートRS-422(USB通信は別売FX3U-USB-BD使用時)。制御規模16~256点(基本ユニット16/32/48/64/80/128点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時384点)。品番の末尾記号:MR=リレー出力/MS=トライアック出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-73「シーケンサMELSEC-Fシリーズ FX3U」より
三菱電機,FX3U-16MR/DS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3U基本ユニット(CPUユニット)。入力8点/出力8点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式リレー出力(2A/1点・8A/4点コモン・8A/8点コモン/AC250V(CE・UL/cUL対応時240V)・DC30V以下)。内蔵通信ポートRS-422(USB通信は別売FX3U-USB-BD使用時)。制御規模16~256点(基本ユニット16/32/48/64/80/128点、CC-Link・AnyWireASLINK・BittyシリーズのリモートI/O構成時384点)。品番の末尾記号:MR=リレー出力/MS=トライアック出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-73「シーケンサMELSEC-Fシリーズ FX3U」より
