三菱電機,FR-D720-15K,inverter,三相200V,15kW,"主回路:R/L1,S/L2,T/L3,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-,P1",-,三菱電機汎用インバータFREQROL-D700シリーズ。三相200V電源。適用モータ容量15kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量23.1kVA・電源設備容量27.0kVA。出力定格電圧三相200~240V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D740-0.4K,inverter,三相400V,0.4kW,"主回路:R/L1,S/L2,T/L3,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-,P1",-,三菱電機汎用インバータFREQROL-D700シリーズ。三相400V電源。適用モータ容量0.4kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量0.9kVA・電源設備容量1.5kVA。出力定格電圧三相380~480V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D740-0.75K,inverter,三相400V,0.75kW,"主回路:R/L1,S/L2,T/L3,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-,P1",-,三菱電機汎用インバータFREQROL-D700シリーズ。三相400V電源。適用モータ容量0.75kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量1.7kVA・電源設備容量2.5kVA。出力定格電圧三相380~480V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D740-1.5K,inverter,三相400V,1.5kW,"主回路:R/L1,S/L2,T/L3,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-,P1",-,三菱電機汎用インバータFREQROL-D700シリーズ。三相400V電源。適用モータ容量1.5kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量2.7kVA・電源設備容量4.5kVA。出力定格電圧三相380~480V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D740-2.2K,inverter,三相400V,2.2kW,"主回路:R/L1,S/L2,T/L3,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-,P1",-,三菱電機汎用インバータFREQROL-D700シリーズ。三相400V電源。適用モータ容量2.2kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量3.8kVA・電源設備容量5.5kVA。出力定格電圧三相380~480V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D740-3.7K,inverter,三相400V,3.7kW,"主回路:R/L1,S/L2,T/L3,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-,P1",-,三菱電機汎用インバータFREQROL-D700シリーズ。三相400V電源。適用モータ容量3.7kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量6.1kVA・電源設備容量9.5kVA。出力定格電圧三相380~480V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D740-5.5K,inverter,三相400V,5.5kW,"主回路:R/L1,S/L2,T/L3,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-,P1",-,三菱電機汎用インバータFREQROL-D700シリーズ。三相400V電源。適用モータ容量5.5kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量9.1kVA・電源設備容量12.0kVA。出力定格電圧三相380~480V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D740-7.5K,inverter,三相400V,7.5kW,"主回路:R/L1,S/L2,T/L3,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-,P1",-,三菱電機汎用インバータFREQROL-D700シリーズ。三相400V電源。適用モータ容量7.5kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量12.2kVA・電源設備容量17.0kVA。出力定格電圧三相380~480V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D740-11K,inverter,三相400V,11kW,"主回路:R/L1,S/L2,T/L3,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-,P1",-,三菱電機汎用インバータFREQROL-D700シリーズ。三相400V電源。適用モータ容量11kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量17.5kVA・電源設備容量20.0kVA。出力定格電圧三相380~480V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D740-15K,inverter,三相400V,15kW,"主回路:R/L1,S/L2,T/L3,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-,P1",-,三菱電機汎用インバータFREQROL-D700シリーズ。三相400V電源。適用モータ容量15kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量22.5kVA・電源設備容量28.0kVA。出力定格電圧三相380~480V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D720S-0.1K,inverter,単相200V,0.1kW,"主回路:R/L1,S/L2,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-,P1",-,三菱電機汎用インバータFREQROL-D700シリーズ。単相200V電源(出力は三相)。適用モータ容量0.1kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量0.3kVA・電源設備容量0.5kVA。出力定格電圧三相200~240V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。なお0.1K/0.2Kはブレーキトランジスタ非内蔵のためブレーキ抵抗器(P/+-PR間)は接続不可。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D720S-0.2K,inverter,単相200V,0.2kW,"主回路:R/L1,S/L2,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-,P1",-,三菱電機汎用インバータFREQROL-D700シリーズ。単相200V電源(出力は三相)。適用モータ容量0.2kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量0.6kVA・電源設備容量0.9kVA。出力定格電圧三相200~240V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。なお0.1K/0.2Kはブレーキトランジスタ非内蔵のためブレーキ抵抗器(P/+-PR間)は接続不可。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D720S-0.4K,inverter,単相200V,0.4kW,"主回路:R/L1,S/L2,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-,P1",-,三菱電機汎用インバータFREQROL-D700シリーズ。単相200V電源(出力は三相)。適用モータ容量0.4kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量1.0kVA・電源設備容量1.5kVA。出力定格電圧三相200~240V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D720S-0.75K,inverter,単相200V,0.75kW,"主回路:R/L1,S/L2,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-,P1",-,三菱電機汎用インバータFREQROL-D700シリーズ。単相200V電源(出力は三相)。適用モータ容量0.75kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量1.7kVA・電源設備容量2.3kVA。出力定格電圧三相200~240V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D720S-1.5K,inverter,単相200V,1.5kW,"主回路:R/L1,S/L2,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-,P1",-,三菱電機汎用インバータFREQROL-D700シリーズ。単相200V電源(出力は三相)。適用モータ容量1.5kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量2.8kVA・電源設備容量4.0kVA。出力定格電圧三相200~240V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D720S-2.2K,inverter,単相200V,2.2kW,"主回路:R/L1,S/L2,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-,P1",-,三菱電機汎用インバータFREQROL-D700シリーズ。単相200V電源(出力は三相)。適用モータ容量2.2kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量4.0kVA・電源設備容量5.2kVA。出力定格電圧三相200~240V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D710W-0.1K,inverter,単相100V,0.1kW,"主回路:R/L1,S/L2,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-",-,三菱電機汎用インバータFREQROL-D700シリーズ。単相100V電源(倍電圧整流・出力は三相)。適用モータ容量0.1kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量0.3kVA・電源設備容量0.5kVA。出力定格電圧三相200~230V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。なお0.1K/0.2Kはブレーキトランジスタ非内蔵のためブレーキ抵抗器(P/+-PR間)は接続不可。単相100V電源入力仕様品に端子P1はない。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D710W-0.2K,inverter,単相100V,0.2kW,"主回路:R/L1,S/L2,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-",-,三菱電機汎用インバータFREQROL-D700シリーズ。単相100V電源(倍電圧整流・出力は三相)。適用モータ容量0.2kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量0.6kVA・電源設備容量0.9kVA。出力定格電圧三相200~230V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。なお0.1K/0.2Kはブレーキトランジスタ非内蔵のためブレーキ抵抗器(P/+-PR間)は接続不可。単相100V電源入力仕様品に端子P1はない。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
三菱電機,FR-D710W-0.4K,inverter,単相100V,0.4kW,"主回路:R/L1,S/L2,U,V,W / 制御入力:STF,STR,RH,RM,RL,SD,PC / 周波数設定:10,2,4,5 / 出力:A,B,C,RUN,SE,FM / セーフティ:S1,S2,SC,SO / 主回路オプション:P/+,PR,N/-",-,三菱電機汎用インバータFREQROL-D700シリーズ。単相100V電源(倍電圧整流・出力は三相)。適用モータ容量0.4kW(4極の三菱電機標準モータ使用時の最大適用容量)。定格容量1.0kVA・電源設備容量1.5kVA。出力定格電圧三相200~230V。保護構造 閉鎖形(IP20)。過負荷電流定格150%60s・200%0.5s(反限時特性)。異常出力A-B-Cは1c接点(AC230V 0.3A・DC30V 0.3A)。端子はFR-D700カタログ「端子仕様説明」より。単相100V電源入力仕様品に端子P1はない。定格は三菱総合カタログ D-224より。,FR-D700カタログ 端子仕様説明,https://drive.google.com/file/d/1rFFWX5dF-zeMdKFRVO9tuV19JWmOh2As/view
