三菱電機,FX3S-14MT/DS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット)。入力8点/出力6点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力シンク(0.5A/1点・0.8A/4点コモン、DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
三菱電機,FX3S-14MT/DSS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット)。入力8点/出力6点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力ソース(0.5A/1点・0.8A/4点コモン、DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
三菱電機,FX3S-20MR/ES,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット)。入力12点/出力8点。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式リレー出力(2A/1点・8A/4点コモン、AC250V(CE/UL・cUL対応時240V)・DC30V以下)。内蔵通信ポートRS-422・USB Mini-B各1ch。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
三菱電機,FX3S-20MT/ES,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット)。入力12点/出力8点。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力シンク(0.5A/1点・0.8A/4点コモン、DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
三菱電機,FX3S-20MT/ESS,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット)。入力12点/出力8点。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力ソース(0.5A/1点・0.8A/4点コモン、DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
三菱電機,FX3S-20MR/DS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット)。入力12点/出力8点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式リレー出力(2A/1点・8A/4点コモン、AC250V(CE/UL・cUL対応時240V)・DC30V以下)。内蔵通信ポートRS-422・USB Mini-B各1ch。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
三菱電機,FX3S-20MT/DS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット)。入力12点/出力8点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力シンク(0.5A/1点・0.8A/4点コモン、DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
三菱電機,FX3S-20MT/DSS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット)。入力12点/出力8点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力ソース(0.5A/1点・0.8A/4点コモン、DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
三菱電機,FX3S-30MR/ES,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット)。入力16点/出力14点。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式リレー出力(2A/1点・8A/4点コモン、AC250V(CE/UL・cUL対応時240V)・DC30V以下)。内蔵通信ポートRS-422・USB Mini-B各1ch。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
三菱電機,FX3S-30MT/ES,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット)。入力16点/出力14点。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力シンク(0.5A/1点・0.8A/4点コモン、DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
三菱電機,FX3S-30MT/ESS,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット)。入力16点/出力14点。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力ソース(0.5A/1点・0.8A/4点コモン、DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
三菱電機,FX3S-30MR/DS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット)。入力16点/出力14点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式リレー出力(2A/1点・8A/4点コモン、AC250V(CE/UL・cUL対応時240V)・DC30V以下)。内蔵通信ポートRS-422・USB Mini-B各1ch。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
三菱電機,FX3S-30MT/DS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット)。入力16点/出力14点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力シンク(0.5A/1点・0.8A/4点コモン、DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
三菱電機,FX3S-30MT/DSS,,DC24V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット)。入力16点/出力14点。電源DC24V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力ソース(0.5A/1点・0.8A/4点コモン、DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。品番の末尾記号:MR=リレー出力/MT=トランジスタ出力、ES=AC電源(出力シンク)/ESS=AC電源(出力ソース)/DS=DC電源(出力シンク)/DSS=DC電源(出力ソース)。入出力端子の詳細な番号(X0-Xn/Y0-Yn等)は機種・点数ごとに異なるため空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
三菱電機,FX3S-30MR/ES-2AD,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット、アナログ入力内蔵タイプ)。入力16点/出力14点/アナログ電圧入力2点内蔵(デジタル出力10bit、0~10V/10.2Vレンジ)。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式リレー出力(2A/1点・8A/4点コモン、AC250V(CE/UL・cUL対応時240V)・DC30V以下)。内蔵通信ポートRS-422・USB Mini-B各1ch。入出力端子の詳細な番号は空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
三菱電機,FX3S-30MT/ES-2AD,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット、アナログ入力内蔵タイプ)。入力16点/出力14点/アナログ電圧入力2点内蔵(デジタル出力10bit、0~10V/10.2Vレンジ)。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力シンク(0.5A/1点・0.8A/4点コモン、DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。入出力端子の詳細な番号は空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
三菱電機,FX3S-30MT/ESS-2AD,,AC100-240V,-,-,-,三菱シーケンサMELSEC-FシリーズFX3S基本ユニット(CPUユニット、アナログ入力内蔵タイプ)。入力16点/出力14点/アナログ電圧入力2点内蔵(デジタル出力10bit、0~10V/10.2Vレンジ)。電源AC100-240V。入力方式DC24V(シンク/ソース対応)。出力方式トランジスタ出力ソース(0.5A/1点・0.8A/4点コモン、DC5~30V)。内蔵通信ポートRS-422・USB Mini-B各1ch。入出力端子の詳細な番号は空欄。新規種別が必要(PLC用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)B-68「シーケンサMELSEC-Fシリーズ」より
